1,26,210
1,31,210
1,15,210
1,14,208
1,32,210
1,31,210
1,37,210
1,29,210
1,28,210
1,23,210
1,14,210
1,15,207
1,26,210
1,28,210
1,29,210
1,23,210
1,38,210
1,32,210
1,19,207
1,25,210
1,24,210
1,31,210
1,28,210
1,29,210
1,39,210
1,30,207
1,16,207
1,32,210
1,37,210
1,27,210
1,28,210
1,36,211
1,38,210
1,24,210
1,27,210
1,20,208
1,32,210
1,24,210
1,26,210
1,37,210
1,25,210
1,31,210
1,13,210
1,24,207
1,25,210
1,25,210
1,29,210
1,31,210
1,37,210
1,24,210
1,25,210
1,21,207
1,21,210
1,29,210
1,26,210
1,21,210
1,30,210
1,28,210
1,19,210
1,28,210
1,23,210
1,31,210
1,23,210
1,28,210
1,27,210
1,16,210
1,37,210
1,29,210
1,19,210
1,29,210
1,29,210
1,30,210
1,37,210
1,24,210
1,16,210
1,23,207
1,23,210
1,26,210
1,27,210
1,13,207
1,37,210
1,22,210
1,25,210
1,29,210
1,28,210
1,23,210
1,24,210
1,21,210
1,17,209
1,28,210
1,22,210
1,27,210
1,22,210
1,23,210
1,27,210
1,28,210
1,25,210
1,27,207
1,32,210
1,28,210
1,29,210
1,31,210
1,27,210
1,38,210
1,25,210
1,16,210
1,28,210
1,25,210
1,24,210
1,31,210
1,23,210
1,18,210
1,16,207
1,32,210
1,38,210
1,24,210
1,23,210
1,31,210
1,25,210
1,22,210
1,17,209
1,15,207
1,27,210
1,28,210
1,25,210
1,31,210
1,32,210
1,24,210
1,23,210
1,18,210
1,18,207
1,37,210
1,26,210
1,20,210
1,38,210
1,26,210
1,25,210
1,24,209
1,31,210
1,25,210
1,25,207
1,23,210
1,30,210
1,29,211
1,26,210
1,37,210
1,31,209
1,29,210
1,13,210
1,21,207
1,23,210
1,31,210
1,38,210
1,23,210
1,24,210
1,21,210
1,22,210
1,27,210
1,29,210
1,37,210
1,29,210
1,29,210
1,18,207
1,14,210
1,15,208
1,23,210
1,28,210
1,28,211
1,32,210
1,24,210
1,28,210
1,25,210
1,27,210
1,37,210
1,25,210
1,27,210
1,24,207
1,24,210
1,23,210
1,28,210
1,29,210
1,26,210
1,31,210
1,31,210
1,22,209
1,26,210
1,30,210
1,26,210
1,21,210
1,29,210
1,22,210
1,23,210
1,23,210
1,25,210
1,27,210
1,32,210
1,14,210
1,28,210
1,22,210
1,37,210
1,31,210
1,23,210
1,27,210
1,26,210
1,17,210
1,29,210
1,27,210
1,36,210
1,30,210
1,26,210
1,28,210
1,31,210
1,27,210
1,21,207
1,24,210
1,37,210
1,26,210
1,27,210
1,30,210
1,30,210
1,26,210
1,27,207
1,24,209
1,31,210
1,31,210
1,24,210
1,24,210
1,24,210
1,30,210
1,23,210
1,36,210
1,25,207
1,22,210
1,24,210
1,30,210
1,14,207
1,29,210
1,28,210
1,31,210
1,26,210
1,26,210
1,38,210
1,31,210
1,38,210
1,24,210
1,28,207
1,14,207
1,24,210
1,27,210
1,31,210
1,28,210
1,38,210
1,38,210
1,25,207
1,37,210
1,31,210
1,26,210
1,26,210
1,31,210
1,23,207
1,29,210
1,25,210
1,29,210
1,25,210
1,26,210
1,27,210
1,37,210
1,16,210
1,18,207
1,24,210
1,27,210
1,27,210
1,25,210
1,21,210
1,28,210
1,29,210
1,31,210
1,21,210
1,14,210
1,25,210
1,25,210
1,31,210
1,26,210
1,31,211
1,30,210
1,28,210
1,31,210
1,13,207
1,26,209
1,24,210
1,29,210
1,26,210
1,38,210
1,25,210
1,15,207
1,23,210
1,28,210
1,32,210
1,25,210
1,25,210
1,38,210
1,36,210
1,22,207
1,25,209
1,28,210
1,24,210
1,31,211
1,32,210
1,32,210
1,24,210
1,22,210
1,28,210
1,16,210
1,29,210
1,29,210
1,29,210
1,28,210
1,25,211
1,26,210
1,31,209
1,29,210
1,19,210
1,31,210
1,28,210
1,38,210
1,37,210
1,38,211
1,25,210
1,29,210
1,37,210
1,31,210
1,27,210
1,26,210
1,31,210
1,24,210
1,27,210
1,25,207
1,24,210
1,31,211
1,29,210
1,29,210
1,24,210
1,24,210
1,23,207
1,29,210
1,31,210
1,24,210
1,27,210
1,26,210
1,37,210
1,31,210
1,13,210
1,31,210
1,30,210
1,25,210
1,31,210
1,20,210
1,22,210
1,26,210
1,28,210
1,37,210
1,37,210
1,32,210
1,21,210
1,27,210
1,37,209
1,26,210
1,18,207
1,26,210
1,27,210
1,22,211
1,23,210
1,30,210
1,31,210
1,28,206
1,22,210
1,23,210
1,26,210
1,25,210
1,23,210
1,38,210
1,31,210
1,27,207
1,28,210
1,38,210
1,24,210
1,26,210
1,27,210
1,29,209
1,32,210
1,28,210
1,22,206
1,14,208
1,28,210
1,26,210
1,26,210
1,29,210
1,30,210
1,29,210
1,27,210
1,34,207
1,36,210
1,29,210
1,29,210
1,26,210
1,25,210
1,28,210
1,27,210
1,23,210
1,37,210
1,32,210
1,26,210
1,26,210
1,29,210
1,29,210
1,26,210
1,25,210
1,26,207
1,20,210
1,22,210
1,24,210
1,30,210
1,32,210
1,30,210
1,24,210
1,24,206
1,24,210
1,29,210
1,31,210
1,38,210
1,27,210
1,23,210
1,38,210
1,15,210
1,22,210
1,32,210
1,24,210
1,25,210
1,29,210
1,38,210
1,37,210
1,26,210
1,24,210
1,18,210
1,26,210
1,31,210
1,29,210
1,25,210
1,31,210
1,25,210
1,19,210
1,14,207
1,29,210
1,26,210
1,31,210
1,25,210
1,28,210
1,32,210
1,26,210
1,22,210
1,36,210
1,29,210
1,26,210
1,25,210
1,31,210
1,16,207
1,28,210
1,26,210
1,27,210
1,27,210
1,38,210
1,15,210
1,19,207
1,27,210
1,30,209
1,38,210
1,37,210
1,24,210
1,25,210
1,29,206
1,24,210
1,37,210
1,27,210
1,36,210
1,30,210
1,13,210
1,28,210
