15,0,1,9
15,0,1,11
15,0,1,9
15,0,1,9
15,0,1,9
15,0,1,9
15,0,1,9
15,0,1,9
15,0,1,9
14,0,1,9
14,0,1,9
14,0,1,9
14,0,1,9
14,0,1,9
13,0,1,9
13,0,1,9
13,2,1,21
13,0,1,8
13,0,1,9
13,0,1,9
13,0,1,9
12,0,1,9
12,0,1,9
12,0,1,9
12,0,1,8
12,0,1,9
11,0,1,8
11,0,1,8
11,0,1,8
11,0,1,8
11,0,1,8
10,0,1,9
10,0,1,8
10,0,1,9
13,2,1,20
13,0,1,9
13,0,1,9
13,0,1,9
13,0,1,9
12,0,1,9
12,0,1,9
12,0,1,9
12,0,1,8
12,0,1,9
11,0,1,9
11,0,1,9
11,0,1,9
11,0,1,8
11,0,1,9
10,0,1,8
10,0,1,8
10,0,1,8
10,0,1,8
10,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
9,1,1,11
9,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
8,0,1,7
8,0,1,8
11,1,1,12
11,0,1,9
11,0,1,9
11,0,1,9
11,0,1,9
10,0,1,8
10,0,1,8
10,0,1,8
10,0,1,8
10,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
8,0,1,8
8,0,1,8
8,1,1,12
8,0,1,8
8,0,1,8
8,0,1,8
8,1,1,11
8,0,1,7
8,0,1,8
11,2,1,16
11,0,1,8
11,0,1,8
11,0,1,8
11,0,1,8
10,0,1,8
10,0,1,8
10,0,1,8
10,1,1,15
10,0,1,8
10,0,1,9
10,0,1,8
10,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
8,0,1,7
8,0,1,8
11,1,1,12
11,0,1,9
11,0,1,8
11,0,1,9
11,0,1,8
10,0,1,8
10,0,1,8
10,0,1,8
10,0,1,8
10,0,1,8
9,0,1,8
9,0,1,8
9,1,1,12
9,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
8,0,1,8
8,0,1,8
8,0,1,8
8,0,1,8
8,1,1,11
8,0,1,8
8,0,1,8
8,0,1,8
8,0,1,8
7,0,1,8
7,0,1,8
7,0,1,7
10,1,1,12
10,0,1,11
10,0,1,8
10,0,1,9
10,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
8,0,1,8
8,0,1,8
8,0,1,8
8,0,1,8
8,0,1,8
7,1,1,11
10,2,1,14
10,0,1,8
10,0,1,8
10,0,1,8
10,0,1,8
9,0,1,8
9,0,1,8
9,1,1,12
9,0,1,8
9,0,1,8
9,1,1,12
9,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
8,0,1,8
8,0,1,8
8,0,1,8
8,0,1,8
11,1,1,15
11,0,1,8
11,0,1,9
11,0,1,9
11,0,1,8
10,0,1,8
10,0,1,8
10,0,1,8
10,0,1,9
10,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
8,0,1,8
8,2,1,17
8,0,1,7
8,0,1,8
8,0,1,8
8,0,1,8
7,0,1,8
10,1,1,12
10,0,1,8
10,0,1,8
10,0,1,8
10,0,1,8
9,0,1,8
9,0,1,8
9,2,1,19
9,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
11,1,1,15
11,0,1,9
11,0,1,8
11,0,1,11
11,0,1,9
10,0,1,8
10,0,1,8
10,1,1,15
10,0,1,8
10,0,1,8
10,0,1,8
10,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
8,0,1,8
8,0,1,8
8,0,1,8
8,0,1,8
8,0,1,8
10,2,1,17
10,0,1,8
10,0,1,9
10,0,1,8
10,0,1,8
9,0,1,8
9,1,1,15
9,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
8,0,1,8
11,2,1,18
11,0,1,8
11,1,1,12
11,0,1,8
11,0,1,9
11,0,1,9
11,0,1,8
10,0,1,8
13,2,1,17
13,0,1,9
13,0,1,9
13,0,1,9
13,0,1,9
12,0,1,9
12,0,1,9
12,0,1,9
12,0,1,8
15,3,1,28
15,0,1,9
15,0,1,10
15,0,1,9
15,0,1,9
14,1,1,17
14,0,1,9
14,0,1,9
14,0,1,9
14,0,1,9
13,0,1,9
13,0,1,9
13,0,1,9
13,0,1,9
13,0,1,9
12,0,1,8
12,0,1,9
12,0,1,8
12,0,1,8
12,0,1,9
11,0,1,9
11,0,1,8
11,0,1,9
11,0,1,8
11,0,1,8
10,0,1,8
10,0,1,8
10,0,1,8
10,0,1,8
10,1,1,12
10,0,1,8
10,0,1,9
10,0,1,9
13,2,1,20
13,0,1,9
13,0,1,9
13,0,1,9
13,0,1,9
12,0,1,9
12,1,1,16
12,0,1,9
12,0,1,9
12,0,1,8
12,0,1,9
11,0,1,9
11,0,1,9
11,0,1,11
11,0,1,8
14,1,1,14
14,0,1,9
14,0,1,9
14,0,1,9
14,0,1,9
13,0,1,9
13,0,1,9
13,0,1,9
13,0,1,9
13,0,1,9
12,0,1,9
12,0,1,9
12,0,1,9
12,0,1,9
12,0,1,8
11,0,1,8
11,0,1,9
11,0,1,8
11,0,1,9
11,0,1,9
10,1,1,12
10,0,1,8
10,1,1,12
10,0,1,8
10,0,1,8
10,0,1,8
10,0,1,8
9,0,1,8
9,0,1,8
9,0,1,8
12,1,1,12
12,0,1,8
12,0,1,8
12,0,1,8
12,0,1,9
11,0,1,8
11,0,1,8
11,0,1,8
11,0,1,8
11,0,1,8
10,0,1,8
10,0,1,8
10,0,1,9
10,0,1,8
10,0,1,8
9,1,1,12
9,0,1,8
9,0,1,8
9,0,1,8
9,1,1,11
9,0,1,8
9,0,1,11
9,0,1,8
9,0,1,8
11,1,1,15
11,0,1,8
11,0,1,9
11,0,1,8
11,0,1,8
10,0,1,8
10,0,1,8
10,0,1,8
10,0,1,8
10,0,1,9
9,0,1,8
9,0,1,8
9,1,1,11
9,0,1,8
9,0,1,8
9,0,1,8
12,2,1,19
12,0,1,9
12,0,1,9
12,0,1,9
12,0,1,8
11,0,1,9
11,0,1,8
11,0,1,9
11,0,1,9
11,0,1,8
